From Date,PM10,PM2.5,NO2,Ozone,SO2,CO
09 May 2019,407.97,106.08,13.92,13.77,,1.38
10 May 2019,278.63,60.88,13.33,10.12,,1.12
11 May 2019,286.71,100,14.19,16.5,,1.39
12 May 2019,429.28,170.11,14.01,18.41,,1.42
13 May 2019,337.2,139.52,14.63,30.98,,1.76
14 May 2019,115.71,134,14.42,9.28,,1.2
15 May 2019,195.17,42.23,13.17,12.95,,1.78
16 May 2019,243.63,35.11,8.1,8.6,,1.68
17 May 2019,247.58,31.86,8.05,7.82,,1.48
18 May 2019,100.48,28.71,8.08,8.27,,1.15
19 May 2019,148.73,45.82,8.1,10.06,,1.37
20 May 2019,255.22,57.37,8.13,8.27,,1.67
21 May 2019,215.41,41.66,8.16,11.66,,1.3
22 May 2019,207.82,35.74,8.18,14.07,,1.53
23 May 2019,178.67,52.31,11.32,23.99,,1.56
24 May 2019,112.41,26.1,13.93,13.71,,1.41
25 May 2019,91.69,26.21,14.38,14.49,,1.17
26 May 2019,118.65,36.44,14.86,14.93,,1.32
27 May 2019,137.74,38.68,15.3,13.92,,1.5
28 May 2019,148.88,37.06,19.67,31.11,,1.65
29 May 2019,182.58,48.94,15.93,44,,2
30 May 2019,279.17,72.61,17.45,31.38,,2.85
31 May 2019,None,None,None,None,,None
01 June 2019,None,None,None,None,,None
02 June 2019,None,None,None,None,,None
03 June 2019,None,None,None,None,,None
04 June 2019,None,None,None,None,,None
05 June 2019,None,None,None,None,,None
06 June 2019,None,None,None,None,,None
07 June 2019,None,None,None,None,,None
08 June 2019,None,None,None,None,,None
09 June 2019,None,None,None,None,,None
10 June 2019,None,None,None,None,,None
11 June 2019,None,None,None,None,,None
12 June 2019,None,None,None,None,,None
13 June 2019,163,37.87,29.09,43.35,,1.61
14 June 2019,160.33,52.36,29.13,41.08,,1.73
15 June 2019,244.43,62.75,29.16,39.61,,1.9
16 June 2019,130.93,29.45,29.21,39.66,,1.49
17 June 2019,105.34,17.68,29.31,39.08,,1.57
18 June 2019,73.4,17.72,29.44,45.16,,1.59
19 June 2019,189.65,38.92,30.15,48.45,,1.8
20 June 2019,63.95,10.17,29.64,17.58,,1.54
21 June 2019,None,None,None,None,,None
22 June 2019,None,None,None,None,,None
23 June 2019,117.08,43.64,28.94,46.35,,1.7
24 June 2019,77.22,21.29,29.15,33.94,,1.65
25 June 2019,110.73,43.26,29.14,52.33,,1.87
26 June 2019,121.78,52.06,29.06,37.93,,1.92
27 June 2019,200.76,54.24,29.27,35.08,,1.95
28 June 2019,200.98,42.2,29.11,26.63,,1.76
29 June 2019,233.31,47.88,29,24.41,,1.74
30 June 2019,250.02,57.62,29.04,28.53,,1.82
01 July 2019,174.98,45.52,29.74,41.55,,1.76
02 July 2019,218.42,58.75,28.99,56.88,,1.87
03 July 2019,102.75,32.27,29.04,35.25,,1.82
04 July 2019,75.31,25.27,29.36,28.11,,1.89
05 July 2019,74.55,28.89,29.56,24.14,,2.08
06 July 2019,73.17,26.17,29.37,33.86,,1.83
07 July 2019,74.83,29.85,29.44,37.07,,1.85
08 July 2019,123.73,33.28,29.46,37.55,,1.85
09 July 2019,128.02,29.05,29.36,28.28,,1.84
10 July 2019,255.1,44.18,29.24,26.53,,1.78
11 July 2019,321.8,48.31,29.19,26.35,,1.86
12 July 2019,279.37,47.41,30.06,21.66,,1.91
13 July 2019,235.44,42.78,29.28,29.87,,2.13
14 July 2019,258.88,42.64,29.22,33.44,,2.1
15 July 2019,161.47,31.51,29.55,34.46,,2.22
16 July 2019,95.85,23.24,29.73,29.28,,1.79
17 July 2019,73.45,24.86,29.65,22.03,,0.51
18 July 2019,67.47,22.59,29.74,23.08,,0.53
19 July 2019,154.77,51.46,29.7,33.88,,0.77
20 July 2019,115.1,38.3,29.57,26.18,,0.62
21 July 2019,113.04,41.6,29.65,31.91,,0.84
22 July 2019,112.7,47.28,29.73,30.59,,0.92
23 July 2019,133.64,53.54,29.44,25.7,,0.88
24 July 2019,126.35,44.61,29.55,16.64,,0.67
25 July 2019,51.31,15.4,29.73,39.29,,0.27
26 July 2019,55.35,25.19,29.88,30.09,,0.41
27 July 2019,44.24,20.02,29.67,24.81,,0.4
28 July 2019,53.41,19.28,29.6,23.26,,0.35
29 July 2019,65.24,19.81,29.65,21.54,,0.31
30 July 2019,79.29,25.67,29.76,23.24,,0.42
31 July 2019,79.85,28.59,30.38,22.39,,0.36
01 August 2019,81.53,30.79,30.75,21.29,,0.39
02 August 2019,92.33,38.12,34.06,20.07,,0.41
03 August 2019,86.14,33.59,35.09,21.25,,0.59
04 August 2019,103.88,52.21,41.3,25.93,,0.48
05 August 2019,72.23,35.26,35.6,26.93,,0.39
06 August 2019,56.33,27.07,35.03,21.17,,0.23
07 August 2019,85.26,37.86,37.13,27.16,,0.41
08 August 2019,72.64,29.75,39.9,23.1,,0.13
09 August 2019,50.19,19.18,35.27,22.03,,0.25
10 August 2019,55.63,24.86,36.54,14.77,,0.4
11 August 2019,68.57,28.32,36.45,16.24,,0.45
12 August 2019,51.19,27.42,36,13.49,,0.59
13 August 2019,73.34,29.21,37.82,13.1,,0.59
14 August 2019,92.5,55.67,42.17,14.89,,0.7
15 August 2019,89.24,41.39,74.45,8.62,,0.24
16 August 2019,42.76,14.74,77.35,9.04,,0
17 August 2019,14.93,6.91,67.03,6.66,,0
18 August 2019,48.11,19.07,66.35,7.03,,0
19 August 2019,88.06,24.12,67.95,7.36,,0
20 August 2019,None,None,None,None,,None
21 August 2019,None,None,None,None,,None
22 August 2019,None,None,None,None,,None
23 August 2019,None,None,None,None,,None
24 August 2019,None,None,None,None,,None
25 August 2019,None,None,None,None,,None
26 August 2019,None,None,None,None,,None
27 August 2019,None,None,None,None,,None
28 August 2019,None,None,None,None,,None
29 August 2019,None,None,None,None,,None
30 August 2019,None,None,None,None,,None
31 August 2019,None,None,None,None,,None
01 September 2019,None,None,None,None,,None
02 September 2019,None,None,None,None,,None
03 September 2019,None,None,None,None,,None
04 September 2019,None,None,None,None,,None
05 September 2019,None,None,None,None,,None
06 September 2019,None,None,None,None,,None
07 September 2019,85.91,32.13,38.84,16.47,,0.89
08 September 2019,70.58,29.52,36.92,18.34,,0.9
09 September 2019,128.51,53.36,38.99,18.22,,0.84
10 September 2019,163.35,64.22,39.28,26.29,,0.9
11 September 2019,203.8,80.49,36.34,30.11,,0.97
12 September 2019,168.05,60.65,33.31,19.86,,0.98
13 September 2019,85.32,33.2,33.32,16.95,,0.71
14 September 2019,75.49,26.01,33.47,21.69,,0.67
15 September 2019,79.19,35.35,33.49,18.83,,0.7
16 September 2019,124.14,45.76,33.4,22.47,,0.93
17 September 2019,147.32,57.6,33.51,22.56,,1.08
18 September 2019,95.65,33.16,33.6,23.24,,0.72
19 September 2019,64.2,20.65,33.69,15.13,,0.59
20 September 2019,108.78,32.68,33.87,14.86,,0.77
21 September 2019,92.49,41.46,33.95,19.75,,0.72
22 September 2019,71.97,24.36,34.24,11.47,,0.79
23 September 2019,75.5,31.41,34.01,19.03,,0.7
24 September 2019,103.21,33.65,34.46,17.09,,0.7
25 September 2019,113.39,33.37,34.38,18.6,,0.75
26 September 2019,82.52,19.81,34.36,12.39,,0.62
27 September 2019,68.71,15.06,34.4,11.06,,0.56
28 September 2019,74.29,26.4,34.4,11.65,,0.6
29 September 2019,49.32,15.06,34.46,13.62,,0.5
30 September 2019,78.15,25.62,34.1,14.1,,0.56
01 October 2019,83.71,31.37,34.26,15.03,,0.68
02 October 2019,106.94,43.28,34.01,22.22,,0.74
03 October 2019,126.75,50.63,33.8,23.33,,0.96
04 October 2019,106.2,42.79,33.34,16.46,,0.75
05 October 2019,102.87,37.89,33.47,16.38,,0.66
06 October 2019,148.37,60.15,33.81,19.64,,0.76
07 October 2019,137.99,52.44,33.64,19.62,,0.69
08 October 2019,116.39,47.95,33.63,18.45,,0.59
09 October 2019,189.89,71.53,33.77,24.43,,1.17
10 October 2019,230.4,73.52,33.83,27.57,,1.38
11 October 2019,203.32,75.4,33.72,22.77,,1.26
12 October 2019,208.68,99.34,33.85,23.68,,1.43
13 October 2019,253.04,121.92,33.92,22.42,,2.31
14 October 2019,254.22,112.05,33.97,21.45,,1.85
15 October 2019,274.71,117.16,34.1,26.55,,2.29
16 October 2019,278.41,154.93,33.66,28.58,,1.8
17 October 2019,286.36,125.5,35.16,20.87,,1.57
18 October 2019,195.25,39.77,37.62,21.21,,0.65
19 October 2019,166.98,27.61,37.4,24.98,,0.87
20 October 2019,189.08,27.61,37.1,18.33,,0.94
21 October 2019,213.18,24,37.16,19.77,,0.97
22 October 2019,194.12,44.18,27.61,18.5,,0.72
23 October 2019,251.44,81.12,12,19.21,,1.18
24 October 2019,364.34,131.51,11.66,35.09,,2.7
25 October 2019,257.29,109.18,11.53,23.71,,1.5
26 October 2019,275.85,134.75,11.42,22.14,,1.33
27 October 2019,306.98,178.31,11.38,20.17,,1.58
28 October 2019,397.73,278.83,11.37,18.99,,1.46
29 October 2019,422.98,270.66,11.35,12.77,,2.07
30 October 2019,424.12,249.99,35.49,14.48,,2.39
31 October 2019,516.78,309.33,79.63,15.18,,3.24
01 November 2019,612.69,390.21,71.73,21.95,,3.38
02 November 2019,497.21,362.8,28.33,12.41,,2.13
03 November 2019,640.92,506.2,17.92,12.06,,2.33
04 November 2019,317.41,228.88,16.44,16.97,,1.39
05 November 2019,231.53,142.62,31.56,17.1,,1.45
06 November 2019,204.8,110.4,48.42,16.68,,1.59
07 November 2019,280.65,174.3,36.9,8.33,,1.82
08 November 2019,249.88,150.01,41.73,15.48,,1.94
09 November 2019,232.17,146.15,19.46,14.85,,1.28
10 November 2019,271.33,172.06,30.86,18.13,,1.47
11 November 2019,365.4,241.8,48.26,19.96,,2.18
12 November 2019,547.74,389.23,60.59,19.88,,2.88
13 November 2019,594.59,407.09,63.21,21.06,,3.26
14 November 2019,578.37,354.89,79.39,15.97,,3.69
15 November 2019,642.66,487.29,28.31,20.37,,2.94
16 November 2019,264.43,170.43,13.3,16.21,,1.53
17 November 2019,168.78,95.7,6.35,14.52,,1.09
18 November 2019,136.13,79.88,17.94,14.96,,1.35
19 November 2019,181.74,103.16,35.12,16.14,,1.78
20 November 2019,265.3,134.46,359.88,17.79,,2.93
21 November 2019,355.25,185.2,352.48,29.41,,4.57
22 November 2019,310.65,171.8,133.79,20.85,,3.54
23 November 2019,189.23,116.16,34.33,13.68,,1.88
24 November 2019,180.19,112.31,21.28,16.33,,1.88
25 November 2019,200.56,104.18,47.79,14.61,,2.57
26 November 2019,179.39,87.14,58.41,21.97,,1.7
27 November 2019,112.46,53.02,72.41,14.42,,0.41
28 November 2019,60.59,31.67,51.26,13.83,,0.18
29 November 2019,93.41,47.56,74.33,14.14,,0.51
30 November 2019,119.23,72.24,65.86,10.98,,0.51
01 December 2019,159.19,100.05,90.93,15.93,,0.72
02 December 2019,190.84,112.99,98.27,15.38,,0.76
03 December 2019,166.69,103.64,84.39,16.34,,0.52
04 December 2019,214.55,112.06,164.35,15.62,,1.3
05 December 2019,336.1,199.22,218.67,17.95,,2.2
06 December 2019,343.64,236.68,131.24,13.27,,1.51
07 December 2019,331.58,230.11,166.41,15.6,,1.79
08 December 2019,312.45,209.25,163.45,14.09,,1.93
09 December 2019,287.91,182.33,177.81,15.32,,1.97
10 December 2019,288.97,199.99,168.1,15.61,,1.66
11 December 2019,353.23,227.21,184.09,17.52,,2.06
12 December 2019,315.74,211.7,84.49,17.88,,1.17
13 December 2019,106.71,76.65,41.17,11.08,,0.42
14 December 2019,113.14,64.85,124.68,9.81,,0.49
15 December 2019,119.68,75.6,None,10.88,,0.38
16 December 2019,100.49,66.98,293.26,9.53,,0.4
17 December 2019,121.32,75.17,None,9.75,,0.42
18 December 2019,160.26,102.59,None,11.96,,0.6
19 December 2019,369.6,240.22,None,9.42,,1.49
20 December 2019,329.57,220.58,None,8.8,,1.25
21 December 2019,306.95,193.81,None,8.27,,1.14
22 December 2019,180.7,122.67,None,8.68,,0.72
23 December 2019,220.03,143.3,89.54,9.86,,0.88
24 December 2019,408.71,240.63,92.34,10.12,,1.3
25 December 2019,237.52,146.96,47.41,9.42,,0.76
26 December 2019,296.29,174.55,56.77,9.27,,0.75
27 December 2019,330.73,191.01,80.61,10.74,,1.01
28 December 2019,408.04,248.02,121.79,9.83,,1.91
29 December 2019,517.79,311.56,97.77,13.12,,1.68
30 December 2019,381.39,268,78.48,10.66,,1.73
31 December 2019,321.69,197.1,92.45,11.04,,1.35
01 January 2020,474.44,320.88,180.29,13.52,,3.11
02 January 2020,437.41,291.57,172.24,12.89,,3.76
03 January 2020,409.65,257.88,106.96,11.55,,3.47
04 January 2020,287.38,179.12,60.5,11.26,,1.86
05 January 2020,228.53,146.29,37.18,12.84,,1.26
06 January 2020,228.08,140.66,32.56,9.81,,1.28
07 January 2020,156.23,93.2,11.75,10.54,,0.76
08 January 2020,126.07,89.04,12.46,7.88,,0.33
09 January 2020,112.33,63.83,32.67,9.65,,0.38
10 January 2020,168.64,91.18,43.92,11.65,,0.69
11 January 2020,195.91,111.37,55,14.91,,0.89
12 January 2020,303.41,162.32,82.85,12.69,,1.79
13 January 2020,245.02,144.35,47.01,13.27,,1.02
14 January 2020,135.77,74.58,45.57,9.18,,0.56
15 January 2020,165.21,89.45,76.73,12.13,,0.69
16 January 2020,194.95,116.79,61.3,7.38,,0.78
17 January 2020,161.76,90.01,50.92,7.37,,0.82
18 January 2020,210.58,110.52,61.52,9.01,,1.1
19 January 2020,160.31,101.87,46.99,12.11,,0.48
20 January 2020,187.12,105.12,49.65,9.35,,0.87
21 January 2020,285.65,145.32,59.56,13.15,,1.33
22 January 2020,267.52,158.43,11.87,9.22,,1.76
23 January 2020,114,60.5,2.75,13.64,,0.29
24 January 2020,117.06,59.78,2.78,16.23,,0.36
25 January 2020,245.46,107.2,2.74,15.76,,1.16
26 January 2020,296.16,161.71,2.53,14.66,,1.68
27 January 2020,268.06,156.03,2.76,10.67,,1.48
28 January 2020,134.09,89.97,2.78,10.26,,0.55
29 January 2020,125.62,58.26,2.76,12.14,,0.58
30 January 2020,129.52,68.43,2.79,11.19,,0.49
31 January 2020,138.89,69.49,2.8,11.45,,0.62
01 February 2020,176.2,85,2.8,13.21,,0.91
02 February 2020,164.74,94.09,2.86,12.92,,0.63
03 February 2020,260.72,160.91,2.81,8.49,,1.05
