From Date,PM10,PM2.5,NO2,Ozone,SO2,CO
03 January 2018,0,0,0,0,0,3.58
04 January 2018,0,0,0,0,0,3.46
05 January 2018,0,0,0,0,0,2.78
06 January 2018,0,0,0,0,0,2.9
07 January 2018,0,0,0,0,0,2.62
08 January 2018,0,0,0,0,0,2.46
09 January 2018,0,0,0,0,0,2.15
10 January 2018,0,0,0,0,0,2.42
11 January 2018,0,0,0,0,0,2.2
12 January 2018,0,0,0,0,0,2.08
13 January 2018,0,0,0,0,0,1.91
14 January 2018,0,0,0,0,0,2.19
15 January 2018,0,0,0,0,0,2.5
16 January 2018,0,0,0,0,0,2.03
17 January 2018,0,0,0,0,0,1.36
18 January 2018,0,0,0,0,0,1.22
19 January 2018,0,0,0,0,0,1.39
20 January 2018,0,0,0,0,0,1.18
21 January 2018,0,0,0,0,0,1.3
22 January 2018,0,0,0,0,0,1.28
23 January 2018,0,0,0,0,0,0.83
24 January 2018,0,0,0,0,0,0.05
25 January 2018,0,0,0,0,0,0
26 January 2018,0,0,0,0,0,0
27 January 2018,0,0,0,0,0,0
28 January 2018,0,0,0,0,0,0
29 January 2018,0,0,0,0,0,0
30 January 2018,0,0,0,0,0,0
31 January 2018,0,0,0,0,0,0
01 February 2018,0,0,0,0,0,1.47
02 February 2018,0,0,0,0.16,0,1.31
03 February 2018,0,0,0,0,0,1.08
04 February 2018,0,0,0,29.19,0,1.79
05 February 2018,0,0,0,0,0,1.57
06 February 2018,0,0,0,0,0,1.69
07 February 2018,0,0,0,0,0,1.61
08 February 2018,0,0,0,0,0,1.59
09 February 2018,0,0,0,0,0,1.38
10 February 2018,0,0,0,0,0,1.53
11 February 2018,0,0,0,0,0,1.33
12 February 2018,0,0,0,0,0,1.05
13 February 2018,0,0,0,0,0,1.43
14 February 2018,0,0,0,0.19,0,1.5
15 February 2018,0,0,0,0,0,0.99
16 February 2018,0,0,0,0,0,0.97
17 February 2018,0,0,0,0,0,0.99
18 February 2018,0,0,0,0,0,0.99
19 February 2018,0,0,0,0,0,1.08
20 February 2018,0,0,0,36.22,2.85,1.18
21 February 2018,0,0,0,33.86,0,1.22
22 February 2018,0,0,0,0,0,1.52
23 February 2018,0,0,0,0,0,1.38
24 February 2018,0,0,0,0,0,1.56
25 February 2018,0,0,0,0,0,1.69
26 February 2018,0,0,0,0,0,1.67
27 February 2018,0,0,0.37,0,0,1.83
28 February 2018,0,0,0,0.59,0,1.93
01 March 2018,0,0,0,0,0,1.98
02 March 2018,0,0,0,0,0,2.07
03 March 2018,0,0,0,0,0,1.86
04 March 2018,0,0,0,0,0,1.7
05 March 2018,0,0,0,0,0,1.72
06 March 2018,0,0,0,0,0,1.79
07 March 2018,0,0,0,0,0,1.69
08 March 2018,0,0,0,0,0,1.74
09 March 2018,0,0,0,0,0,1.8
10 March 2018,0,0,0,0,0,1.74
11 March 2018,0,0,0,0,0,1.91
12 March 2018,0,0,0,0,0,1.63
13 March 2018,0,0,0,26.25,0,1.32
14 March 2018,0,0,0,208.33,0,1.26
15 March 2018,0,0,0,699.84,0,1.33
16 March 2018,0,0,0,0.14,0,1.51
17 March 2018,0,0,0,0,0,1.45
18 March 2018,0,0,0,0,0,1.36
19 March 2018,0,0,0,0,0,1.41
20 March 2018,0,0,0,0,0,1.44
21 March 2018,0,0,0,0,0,1.54
22 March 2018,0,0,0,0,0,1.91
23 March 2018,0,0,0,0,0,1.75
24 March 2018,0,0,0,0,0,1.6
25 March 2018,0,0,0,0,0,1.77
26 March 2018,0,0,0,0,38.84,1.63
27 March 2018,0,0,0,0,0,1.05
28 March 2018,0,0,0,0,0,1.35
29 March 2018,0,0,0,0,0,1.15
30 March 2018,0,0,0,0,0,1.11
31 March 2018,0,0,0,0,0,1.1
01 April 2018,0,0,0,,0,1.37
02 April 2018,0,0,0,,0,1.27
03 April 2018,0,0,0,0,0,1.31
04 April 2018,0,0,0,0,0,1.16
05 April 2018,0,0,0,0,0,1.24
06 April 2018,0,0,0,0,0,1.27
07 April 2018,0,0,0,0,0,1.3
08 April 2018,0,0,0,0,0,1.46
09 April 2018,0,0,0,0,0,1.52
10 April 2018,0,0,0,0,0,1.36
11 April 2018,0,0,0,0,0,1.37
12 April 2018,0,0,0,0.16,0.47,1.31
13 April 2018,0,0,0,0,0,1.34
14 April 2018,0,0,0,0,0,1.32
15 April 2018,0,0,0,0,0,1.27
16 April 2018,0,0,0,0,0,1.29
17 April 2018,0,0,0,0,0,1.44
18 April 2018,0,0,0,0,0,1.44
19 April 2018,0,0,0,0,0,1.47
20 April 2018,0,0,0,0,0,1.37
21 April 2018,0,0,0,0,0,1.5
22 April 2018,None,None,None,None,None,None
23 April 2018,None,None,None,None,None,None
24 April 2018,0,0,0,0,0,0
25 April 2018,0,0,0,41.91,0,1.83
26 April 2018,20.9,9.11,1.43,46.34,2.2,1.96
27 April 2018,None,None,None,None,None,None
28 April 2018,None,None,None,None,None,None
29 April 2018,None,None,None,None,None,None
30 April 2018,None,None,None,None,None,None
01 May 2018,None,None,None,None,None,None
02 May 2018,None,None,None,None,None,None
03 May 2018,None,None,None,None,None,None
04 May 2018,None,None,None,None,None,None
05 May 2018,None,None,None,None,None,None
06 May 2018,None,16.3,17.47,42.82,25.42,1.3
07 May 2018,None,18.69,22.65,33.97,21.77,1.3
08 May 2018,47.47,17.82,30.04,35.53,19.65,1.36
09 May 2018,60.73,18.34,28.91,35.85,18.49,1.35
10 May 2018,66.88,22.97,23.39,37.36,21.76,1.3
11 May 2018,79.53,23.95,25.08,36.56,24.91,1.25
12 May 2018,93.85,31.5,20.37,33.24,25.82,1.23
13 May 2018,76.82,23.94,29.9,39.28,21.53,1.36
14 May 2018,45.4,21.61,18.38,36.76,21.64,1.25
15 May 2018,49.73,15.2,18.38,35.12,20.48,1.22
16 May 2018,48.82,17.95,20.25,30.76,19.92,1.21
17 May 2018,72.49,24.71,18.22,40.45,16.19,1.25
18 May 2018,68.63,22.79,27.25,37.06,20.44,1.31
19 May 2018,89.67,24.81,23.81,34.55,24.53,1.33
20 May 2018,81.39,20.16,21.32,47.02,22.6,1.34
21 May 2018,81.61,19.64,19.92,42.89,24.94,1.27
22 May 2018,88.42,21.72,23.39,46.11,21.85,1.32
23 May 2018,91.57,25.62,5.87,55.36,24.05,1.32
24 May 2018,87.79,22.6,0,50.18,20.28,1.18
25 May 2018,56.13,15.26,0,49.36,20.93,1.06
26 May 2018,66.52,19.99,0,51.02,22.04,1.09
27 May 2018,1.33,11.83,0,,26.7,1.23
28 May 2018,0,16.65,0,210.57,22.87,1.14
29 May 2018,0,22.22,0,71.85,19.54,1.16
30 May 2018,0,19.59,0,57.78,20.8,1.16
31 May 2018,0,19.59,0,48.87,20.36,1.18
01 June 2018,0,18.85,0,38.99,20.37,1.21
02 June 2018,0,19.44,0,45.37,13.43,1.45
03 June 2018,0,18.33,0,45.49,24.6,1.69
04 June 2018,0,19.93,0,40.64,24.35,1.48
05 June 2018,0,26.7,0,43.02,25.74,1.57
06 June 2018,0,17.41,0,53.25,27.44,1.06
07 June 2018,0,47.78,0,38.95,27.59,1.3
08 June 2018,0,17.9,0,38.55,26.91,1.31
09 June 2018,0,11.75,0,42.41,29.89,1.42
10 June 2018,0,1.8,0,46.48,26.7,1.03
11 June 2018,0,14.26,0,40.66,26.86,1
12 June 2018,0,16.19,0,45.36,26.71,1.05
13 June 2018,0,17.31,0,41.47,24.49,1.03
14 June 2018,0,19.08,0,35.42,21.91,1.08
15 June 2018,0,19.93,0,33.26,22.53,1.11
16 June 2018,35.31,17.75,0,33.18,29.89,1.44
17 June 2018,71.11,16.41,0,28.43,22.99,1.53
18 June 2018,30.17,10.75,9.65,30.24,24.51,1.45
19 June 2018,47.08,16.47,25.11,36.39,20.15,1.38
20 June 2018,97.77,26.14,20.83,38.77,19.99,1.44
21 June 2018,82.04,22.54,9.86,41.07,17.53,1.16
22 June 2018,71.76,18.53,8.03,44.78,18.99,1.19
23 June 2018,54.87,17.54,25.64,34.05,21.22,1.5
24 June 2018,40.73,10.48,20.26,39.23,19.08,1.33
25 June 2018,51.29,13.34,9.77,48.43,18.71,1.19
26 June 2018,73.02,22.04,7.4,33.36,19.08,1.18
27 June 2018,72.5,18.51,15.62,34.69,19.04,1.21
28 June 2018,64.7,19.91,29.56,31.44,20.01,1.41
29 June 2018,67.13,17.91,23.91,34.71,19.88,1.75
30 June 2018,67.02,17.48,22.03,28.44,16.51,1.52
01 July 2018,48.23,13.06,21.29,21.84,19.45,1.5
02 July 2018,51.78,13.66,22.05,21.91,15.4,1.37
03 July 2018,65.9,18.54,25.25,26.02,18.25,1.5
04 July 2018,49.46,14.09,13.47,28.98,14.61,1.19
05 July 2018,75.54,14.3,13.29,27.49,13.35,1.19
06 July 2018,69.43,14.2,15.71,26.31,12.63,1.16
07 July 2018,48.38,13.29,22.34,28.01,12.77,1.27
08 July 2018,None,None,35.57,None,None,1.41
09 July 2018,35.71,12.14,30.75,24.67,17.59,1.49
10 July 2018,46.94,11.67,18.33,36.83,14.19,1.17
11 July 2018,70.44,17.53,16.52,27.42,14.86,1.18
12 July 2018,70.29,16.1,16.67,25.42,11.52,1.19
13 July 2018,91.92,14.2,17.63,25.6,11.53,1.23
14 July 2018,94.96,18.99,16.08,25.14,11.67,1.19
15 July 2018,89.58,15.16,15.29,32.94,11.42,1.14
16 July 2018,84.99,14.32,16.46,29.51,11.49,1.16
17 July 2018,75.16,16.31,16.51,27.52,11.86,1.22
18 July 2018,63.93,23.59,17.46,25.97,11.18,1.25
19 July 2018,74.64,35.98,15.16,24.79,9.96,1.21
20 July 2018,70.89,16.32,18.73,27.64,11.5,1.24
21 July 2018,73.64,15.26,17.42,27.84,12.33,1.05
22 July 2018,54.5,14.06,16.49,23.96,11.89,1.02
23 July 2018,59.21,14.23,17.66,30.14,11.62,1.08
24 July 2018,55.28,15.41,16.13,19.4,12.58,1.1
25 July 2018,54.58,15.87,14.81,21.38,13.41,1.03
26 July 2018,61.14,15.55,13.75,21.99,12.83,1.15
27 July 2018,50.33,13.53,12.43,22.8,12.16,1.14
28 July 2018,52.92,14.05,12.88,22.11,13.15,1.14
29 July 2018,52.3,13.39,13.75,21.78,15.09,1.04
30 July 2018,54.31,15.79,11.45,21.41,12.1,1.16
31 July 2018,63.42,16.21,16.02,23.89,9.44,1.22
01 August 2018,66.09,14.83,15.62,24.08,10.2,1.17
02 August 2018,56.66,14.86,31.67,32.8,20.5,1.2
03 August 2018,47.46,17.21,42.57,19.08,24.31,1.18
04 August 2018,46.01,10.64,22.8,27.89,10.99,1.19
05 August 2018,40.96,9.03,21.14,27.18,15.35,1.16
06 August 2018,42.43,11.43,15.08,27.2,12.3,1.2
07 August 2018,53.31,12.71,20.08,28.34,9.18,1.21
08 August 2018,53.79,13,21.19,27.1,9.69,1.2
09 August 2018,48.16,11.5,31.04,33.74,12.11,1.22
10 August 2018,47.41,12.11,20.23,34.25,10.54,1.21
11 August 2018,43.12,11.97,20.81,39.21,11.07,1.24
12 August 2018,42.4,9.74,20.66,38.68,11.93,1.23
13 August 2018,45.7,13.6,17.87,38.27,9.21,1.13
14 August 2018,65.79,408.07,21,39.29,11.91,0.92
15 August 2018,89.27,26.5,21.82,44.35,14.35,1.12
16 August 2018,92.6,26.78,22.26,41.48,11.47,1.1
17 August 2018,74.1,23.47,21.44,41.2,11.62,1.09
18 August 2018,73.67,24.24,23.43,41.49,14.03,1.06
19 August 2018,83.64,22.93,19.3,44.07,11.74,1.02
20 August 2018,76,27.03,20.74,37.32,11.96,0.99
21 August 2018,68.94,30.38,24.85,46.84,13.63,1.03
22 August 2018,62.3,25.93,22.2,47.25,15.86,1.03
23 August 2018,61.65,22.73,26.96,45.17,15.03,1.01
24 August 2018,54.49,18.9,27.15,48.54,11.95,1.19
25 August 2018,54.75,25.16,25.84,49.41,14.99,1.33
26 August 2018,53.56,23.81,24.84,55.51,14.8,1.36
27 August 2018,69.03,27.42,31.31,50.48,14.01,1.46
28 August 2018,74.33,30.34,32.86,54.49,9.34,1.37
29 August 2018,70.22,28.45,32.34,45.52,7.7,1.3
30 August 2018,67.85,26.29,31.21,46.89,11.23,1.29
31 August 2018,60.85,25.57,29.44,47.94,11.43,1.31
01 September 2018,72.15,28.12,27.43,45.21,13.6,1.31
02 September 2018,56.22,24.08,26.03,48.04,12.48,1.33
03 September 2018,57.13,26.64,22.81,49.08,15.62,1.3
04 September 2018,55.12,23.42,21.29,42.68,14.71,1.31
05 September 2018,55.23,22.38,24.45,47.23,14.22,1.21
06 September 2018,61.97,25.8,26.92,43.13,13.58,0.98
07 September 2018,67.75,27.41,31.55,39.23,15.18,0.97
08 September 2018,64.3,26.3,30.23,42.81,15.76,0.99
09 September 2018,66.9,24.43,30.96,39.14,16.28,1.1
10 September 2018,62.67,21.74,26.21,24.82,12.44,1.28
11 September 2018,72.69,26.71,23.08,22.41,13.74,1.55
12 September 2018,53.25,21.79,21.48,23.66,12.04,1.41
13 September 2018,47.86,18.98,21.21,25.71,17.65,1.44
14 September 2018,61.48,24.45,23.12,27.44,18.39,1.63
15 September 2018,64.94,21.56,24.77,30.54,17.66,1.73
16 September 2018,76.02,25.26,25.62,33.96,16.74,1.75
17 September 2018,67.42,20.73,21.68,29.64,12.96,1.61
18 September 2018,79.33,25.61,22.75,31.02,10.67,1.58
19 September 2018,55.7,18.03,23.61,28.36,10.43,1.4
20 September 2018,93.33,25.71,26.76,38.56,12.01,1.75
21 September 2018,111.21,42.4,27.51,43.83,14.24,1.86
22 September 2018,59.91,31.33,22.11,49.25,17.09,1.36
23 September 2018,66.46,36.01,25.21,45.75,18.74,1.49
24 September 2018,70.27,32.67,24.04,46.15,14.61,1.61
25 September 2018,77.37,34.21,25.08,36.49,14.21,1.55
26 September 2018,72.23,32.26,29.51,39.37,15.13,1.57
27 September 2018,77.48,37.63,33.18,48.78,13.68,1.6
28 September 2018,107.67,45.03,37.09,50.45,15.35,2.02
29 September 2018,115.73,44.66,31.87,49.06,17.19,1.96
30 September 2018,145.57,56.2,32.47,55.92,20.81,2.33
01 October 2018,125.85,47.73,32.13,45.36,16.12,2.18
02 October 2018,114.54,48.91,36.92,49.35,15.12,1.98
03 October 2018,119.67,50.7,33.82,61.73,15.64,1.96
04 October 2018,102.32,43.75,29.71,46.97,18.53,2.09
05 October 2018,105.65,42.99,29.94,41.75,15.74,2.2
06 October 2018,119.75,47.43,29.5,41.98,16.98,2.06
07 October 2018,120.13,54.65,31.73,52.46,22.58,1.87
08 October 2018,103.96,48.52,30.87,64.77,20.45,1.76
09 October 2018,102.64,45.15,24.76,65.68,19.99,1.76
10 October 2018,98.22,41.94,27.41,59.96,18.45,1.68
11 October 2018,89.94,34.46,21.75,66,16.71,1.66
12 October 2018,121.64,45.52,31.47,66.54,17.3,1.77
13 October 2018,168.07,55,28.41,73.02,17.92,1.97
14 October 2018,165.11,47.5,30.1,49.72,18.98,2.16
15 October 2018,156.2,50.39,32.53,51.39,20.37,2.39
16 October 2018,157.79,54.02,33.31,52.53,20.11,2.35
17 October 2018,125.66,45.43,31.38,51.78,18.37,1.95
18 October 2018,71.26,25.62,28.85,58.51,19.85,1.66
19 October 2018,139.16,50.43,24.75,71.97,26.06,1.57
20 October 2018,120.56,48.11,25.74,39.64,16.52,1.6
21 October 2018,None,None,None,None,None,None
22 October 2018,158.77,65.55,19.15,38.03,17.61,1.81
23 October 2018,89.01,32,18.47,24.09,18.72,1.77
24 October 2018,157.33,45.99,19.84,25.86,20.92,2.43
25 October 2018,180.63,55.9,19.77,26.19,21.99,2.77
26 October 2018,119.66,40.04,19.44,24.56,19.29,2.01
27 October 2018,172.38,54.42,21.52,27.4,21.81,2.64
28 October 2018,None,None,None,None,None,None
29 October 2018,99.52,35.02,28.29,41.59,19.55,1.87
30 October 2018,108.33,35.89,36.18,31.67,17.97,1.84
31 October 2018,111.85,41.96,40.94,38.2,16.51,1.97
01 November 2018,139.47,50.06,59.69,40.37,16.35,2.06
02 November 2018,121.95,42.06,59.22,44.09,18.89,2.04
03 November 2018,98.73,40.29,49.56,42.58,14.21,1.92
04 November 2018,78.18,37.11,30.28,55.63,13.1,1.71
05 November 2018,67.8,34.92,35.09,43.86,19.92,1.7
06 November 2018,152.62,65.15,41.13,47.34,28.31,2.14
07 November 2018,182.13,76.57,59.11,39.09,29.32,2.36
08 November 2018,265.49,124.08,63.63,46.85,40.37,2.79
09 November 2018,231.71,105.66,51.24,47.54,38.85,2.79
10 November 2018,244.69,107.07,40.21,62.71,29.45,2.88
11 November 2018,156.97,63.44,47.93,66.12,25.88,2.68
12 November 2018,146.16,54.63,43.24,58.4,24.71,2.53
13 November 2018,137.14,52.62,32.49,69,24.29,2.18
14 November 2018,128.19,46.57,36.4,55.82,24.64,2.26
15 November 2018,136.93,51.32,50.67,64.86,23.54,2.38
16 November 2018,133.28,50.01,59.56,57.21,21.69,2.35
17 November 2018,158.69,58.23,56.32,57.76,21.63,2.78
18 November 2018,168.92,65.21,40.97,80.42,18.89,2.76
19 November 2018,None,None,None,None,None,None
20 November 2018,181.67,75.47,25.71,102.22,21.85,2.03
21 November 2018,None,None,None,None,None,None
22 November 2018,155.13,63.58,105.6,70.17,21.56,2.45
23 November 2018,108.46,46.93,50.41,57.38,18.34,2.33
24 November 2018,141.02,48.79,39.04,53.65,21.42,2.59
25 November 2018,174.46,52.35,39.02,64.81,22.09,2.92
26 November 2018,176.07,60.51,38.34,58.16,22.33,3.07
27 November 2018,162.13,58.2,50.04,51.63,18.56,2.88
28 November 2018,171.72,53.92,49.38,67.5,13.56,2.74
29 November 2018,175.37,54.85,40,64.23,15.2,2.91
30 November 2018,172.66,56.62,37.46,69.64,17.34,2.91
01 December 2018,201.4,62.91,41.26,63.36,17.54,3.07
02 December 2018,199.45,62.04,36.38,71.19,17.76,2.12
03 December 2018,213.36,77.53,42.62,74.8,16.21,1.87
04 December 2018,188.07,64.64,62.27,65.47,15.05,2.48
05 December 2018,205.07,75.28,69.01,75.83,15.67,3.34
06 December 2018,165.84,68.01,53.49,48.92,13.75,2.49
07 December 2018,166.01,54.4,43.38,44.61,19.74,2.07
08 December 2018,196.42,64.7,46.8,50.71,23.17,2.34
09 December 2018,164.37,55.13,43.46,50.07,22.01,2.09
10 December 2018,153.28,52.01,46.32,49.18,17.99,1.81
11 December 2018,152.66,49.57,64.72,42.8,18.92,1.91
12 December 2018,123.18,38.85,58.05,40.99,20.31,1.82
13 December 2018,140.3,50.89,60.42,45.55,21.7,1.79
14 December 2018,149.94,61.32,50.3,35.68,26.27,1.84
15 December 2018,160.5,58.03,43.58,39.03,30.36,1.87
16 December 2018,154.22,56.36,36.67,43.93,32.33,1.78
17 December 2018,137.37,50.71,37.66,43.81,23.67,1.71
18 December 2018,165.9,64.93,54.08,53.17,21.63,1.9
19 December 2018,138.62,65.55,103.28,49.54,20.43,1.94
20 December 2018,127.63,49.4,69.88,42.61,19.19,1.74
21 December 2018,149.8,54.21,66.76,48.52,17.9,1.95
22 December 2018,181.12,75.84,73.28,54.31,19.31,2.59
23 December 2018,192.7,93.42,62.69,53.3,21.26,2.63
24 December 2018,222.34,97.05,59.06,58.7,17.5,2.77
25 December 2018,197.81,86.51,38.08,59.62,22.28,2.66
26 December 2018,136.98,67.93,50.33,46.56,19.58,1.86
27 December 2018,137.12,68.1,50.02,33.67,22.3,1.84
28 December 2018,151.44,70.15,54.94,37.29,25.93,2.05
29 December 2018,135.49,64.94,66.92,37.69,26.46,1.99
30 December 2018,166.22,83.4,68.66,35.28,38.17,2.19
31 December 2018,180.71,79.39,89.21,38.56,26.67,2.52
01 January 2019,221.15,79.16,66.09,45.42,22.2,2.77
02 January 2019,240.95,83.89,62.84,54.73,26.48,3.15
03 January 2019,293.32,102.33,59.21,68.84,25.45,3.67
04 January 2019,247.32,83.36,60.6,67.64,23.13,3.48
05 January 2019,214.97,76.44,63.86,63.46,24.94,2.74
06 January 2019,234.7,80.92,60.19,61.47,20.87,2.76
07 January 2019,167.98,53.39,68.82,48.94,23.33,2.27
08 January 2019,172.1,56.07,56.31,67.36,31.71,2.7
09 January 2019,203.85,73.94,48.38,85.91,20.95,2.49
10 January 2019,254.86,84.82,51.3,69.76,19.75,3.07
11 January 2019,232.68,83.62,46.42,71.35,32.81,3.23
12 January 2019,245.08,78.65,49.48,79.4,34.43,2.82
13 January 2019,228.13,74.26,34.15,75.82,30.63,3.06
14 January 2019,194.66,66.22,45.02,72.51,25.58,2.4
15 January 2019,186.15,67.68,51.22,72.11,28.79,2.51
16 January 2019,196.56,69.68,48.82,62.72,27.38,2.59
17 January 2019,248.2,84.91,47.69,32.64,27.57,3.24
18 January 2019,232.29,84.13,53.45,32.2,26.68,3.04
19 January 2019,262.16,83.55,49.01,30.12,35.11,3.34
20 January 2019,273.93,90.88,25.8,32.81,35.41,3.26
21 January 2019,132.34,50.62,18.26,20.24,28.19,2.08
22 January 2019,106.82,33.45,35.81,24.06,23.27,1.93
23 January 2019,116.91,26.34,43.45,29.63,21.74,1.64
24 January 2019,150.05,54.44,70.98,37.34,18.11,1.79
25 January 2019,135.09,46.65,80.21,52.34,12.42,1.83
26 January 2019,126.14,39.87,70.4,56.48,12.78,1.86
27 January 2019,117.93,37.12,67.26,33.88,10.91,1.8
28 January 2019,120.75,47.7,12.18,35.32,12.61,2.28
29 January 2019,130.31,46.36,38.06,41.76,14.62,2.23
30 January 2019,175.29,51.69,None,48.76,18.6,2.79
31 January 2019,170.09,50.16,None,47.28,23.39,2.86
01 February 2019,151.74,48.35,None,58.76,17.38,2.25
02 February 2019,189.61,51.33,None,60.35,18.59,2.35
03 February 2019,258.34,74.19,None,72.57,22.16,3.24
04 February 2019,213.9,64.81,17.9,56.42,22.16,3.23
05 February 2019,207.91,65.87,32.56,70.55,19.34,2.71
06 February 2019,146.2,42.62,22.67,65.72,14.61,1.86
07 February 2019,95.11,18.54,24.41,44.48,12.27,1.58
08 February 2019,207.51,54.61,37.56,37.05,14.02,1.68
09 February 2019,191.4,73.35,33.6,33.86,21.23,2.09
10 February 2019,222.83,86.1,30.55,56.25,26.18,2.83
11 February 2019,260.14,101.84,35.89,68.48,25.6,3.14
12 February 2019,226.01,95.86,44.66,56.19,25.46,3.42
13 February 2019,140.55,75.54,34.33,55.91,20.86,2.37
14 February 2019,110.5,50.17,32.87,56.36,17.27,1.98
15 February 2019,116.96,46.92,31.08,67.43,15.1,1.81
16 February 2019,132.48,53.31,37.75,58.63,18.12,2.19
17 February 2019,168.95,59.97,34.24,92.54,19.92,2.38
18 February 2019,134.54,54.47,32.6,82,19.09,2.24
19 February 2019,123.75,50.8,33.67,78.78,18.98,2.31
20 February 2019,177.22,62.81,27.95,101.11,21.88,2.83
21 February 2019,85.33,36.44,21.01,69.44,17.04,1.7
22 February 2019,116.42,39.85,21.98,57.78,17.52,1.97
23 February 2019,190.12,56.98,32.66,77.57,20.8,2.43
24 February 2019,121.64,30.96,21.3,62.73,18.1,1.82
25 February 2019,122.73,36.7,26.74,58.23,14.96,1.97
26 February 2019,112.45,26.61,24.24,45.02,8.06,1.67
27 February 2019,111.55,22.79,18.21,37.23,7.79,1.75
28 February 2019,None,48.84,14.47,50.09,10,1.9
01 March 2019,181.25,42.5,39.76,65.52,17.72,2.4
02 March 2019,196.31,48.46,33.17,73.17,14.76,2.72
03 March 2019,59.79,15.81,12.51,63.27,7.52,1.64
04 March 2019,83.71,17.22,7.28,73.77,7.72,1.64
05 March 2019,125.7,22.06,5.63,76.72,6.85,1.55
06 March 2019,90.9,23.56,10.32,80.69,7.09,1.67
07 March 2019,104.24,25.46,15.68,80.61,7.23,1.76
08 March 2019,109.85,29.99,19.09,80.63,8.48,1.9
09 March 2019,140.52,37.16,18.66,90.82,10.51,2.13
10 March 2019,152.6,29.88,17.01,60.76,9.51,1.88
11 March 2019,126.13,22.65,8.59,46.14,7.09,1.63
12 March 2019,91.34,21.29,9.18,62.67,6.78,1.55
13 March 2019,90.42,23.09,10.89,97.92,7.37,1.57
14 March 2019,99.22,21.54,14.79,67.73,5,1.64
15 March 2019,113.59,28.4,18.33,85.74,4.3,1.74
16 March 2019,164.65,40.55,25.34,89.21,6.11,2.2
17 March 2019,130.87,37.23,20.93,87.04,4.16,1.98
18 March 2019,145.3,41.07,23.83,85.81,5.93,2.25
19 March 2019,135.58,34.13,19,57.96,6.97,2.3
20 March 2019,96.1,28.12,10.6,67.14,4.39,1.82
21 March 2019,73.52,17.18,3.26,52.89,3.03,1.53
22 March 2019,65.92,18.56,7.63,36.25,3.12,1.45
23 March 2019,128.25,34.6,11.35,53.31,4.34,1.43
24 March 2019,180.97,47.73,21.04,64.71,5.25,None
25 March 2019,203.83,53.91,35.33,49.64,4.75,1.71
26 March 2019,158.04,41.85,21.5,35.52,1.03,1.69
27 March 2019,122.98,33.81,10.09,30.03,27.51,1.6
28 March 2019,104.16,32.02,9.31,32.34,40.86,1.59
29 March 2019,104.04,30.66,5.6,22.42,28.91,1.5
30 March 2019,88.52,23.71,5.98,16.99,28.9,1.49
31 March 2019,91.67,18.79,5.25,14.44,28.2,1.46
01 April 2019,85.44,19.51,2.48,12.92,29.77,1.43
02 April 2019,86.45,22.34,18.85,41.7,22.3,1.7
03 April 2019,93.61,27.01,29.4,35.39,23.02,1.79
04 April 2019,64.01,17.05,19.56,21.67,22.43,1.72
05 April 2019,62.85,19.13,19.53,25.96,22.73,1.76
06 April 2019,67,17.92,20.97,14.02,22.85,1.78
07 April 2019,70.77,18.42,22.38,14.98,23.03,1.85
08 April 2019,60.95,16.11,21.8,21.21,23.15,1.78
09 April 2019,62.25,17.05,18.45,22.31,23.3,1.74
10 April 2019,52.63,13.65,17.54,19.25,23.47,1.77
11 April 2019,65.85,17.16,15.45,20.8,22.97,1.74
12 April 2019,78.53,22.83,21.48,24.59,23.76,1.84
13 April 2019,119.98,33.15,34.18,26.1,25.34,2.08
14 April 2019,81.62,22.72,31.46,14.87,23.9,1.91
15 April 2019,86.9,20.37,27.57,35.74,22.57,1.87
16 April 2019,107.23,27.01,24.65,28.28,19.78,1.84
17 April 2019,51.13,12.83,21.4,19.11,19.53,1.7
18 April 2019,93.61,22.21,33.58,32.7,20.14,1.82
19 April 2019,89.76,21.82,27.29,22,20.06,1.85
20 April 2019,76.5,21.99,34.34,22.97,20.11,1.92
21 April 2019,69.86,20.7,23.02,14.97,20.24,1.88
22 April 2019,75.78,21.09,26.62,24.42,22.75,1.86
23 April 2019,71.96,18.36,22.45,32.4,24.63,1.84
24 April 2019,69.34,16.37,14.92,35.49,23.69,1.77
25 April 2019,56.16,17.36,15.55,31.83,22.1,1.76
26 April 2019,74.14,17.61,18.79,27.72,21.07,1.79
27 April 2019,107.02,26.24,24.55,22.4,24.22,1.95
28 April 2019,97.9,24.11,27.42,16.92,23.51,1.88
29 April 2019,90.06,22.39,22.13,15.58,23.74,1.85
30 April 2019,85.96,21.79,19,18.33,24.53,1.84
01 May 2019,89.94,19.36,12.95,12.82,23.29,1.77
02 May 2019,113.23,21.51,13.22,23.07,22.43,1.76
03 May 2019,85.64,16.7,15.1,11.69,18.96,1.8
04 May 2019,76.22,16.9,16.24,16.62,19.32,1.8
05 May 2019,71.16,14.45,9.4,17.61,19.7,1.78
06 May 2019,61.7,15.59,12.61,19.07,19.73,1.8
07 May 2019,51.94,11.75,13.69,22.15,21.56,1.82
08 May 2019,47.81,12.84,9.19,23.71,24.56,1.76
09 May 2019,46.76,11.28,11.22,11.21,24.33,1.76
10 May 2019,50.21,12.68,12.05,19.08,24.34,1.75
11 May 2019,46.66,13.1,19.41,15.95,24.32,1.77
12 May 2019,64.67,14.97,18.72,15.8,24.22,1.81
13 May 2019,69.54,18.56,14.77,15.87,24.38,1.77
